mode,axis,direction,strength,effect,ci_low,ci_high,n_stories,n_topics,judgment_axis,steering_axis,direction_type,random_id,vector_kind
baseline,warmth,accuracy,,1.0,1.0,1.0,20,10,warmth,,accuracy,,raw
baseline,warmth,high_low_margin_gap,,44.5625,43.91875,45.13125,20,10,warmth,,high_low_margin_gap,,raw
baseline,competence,accuracy,,1.0,1.0,1.0,20,10,competence,,accuracy,,raw
baseline,competence,high_low_margin_gap,,42.840625,42.321796875,43.3875,20,10,competence,,high_low_margin_gap,,raw
steering,competence,competence,-0.1,-0.2671875,-0.36875,-0.15625,20,10,competence,competence,target,,raw
steering,competence,competence,-0.05,-0.10625,-0.234375,0.021875,20,10,competence,competence,target,,raw
steering,competence,competence,0.0,0.0,0.0,0.0,20,10,competence,competence,target,,raw
steering,competence,competence,0.05,0.0203125,-0.06566406249999994,0.1171875,20,10,competence,competence,target,,raw
steering,competence,competence,0.1,-0.06875,-0.184375,0.06253906249999978,20,10,competence,competence,target,,raw
steering,competence,random_000,-0.1,-2.78173828125,-3.220517578125,-2.39340576171875,20,10,competence,,random,000,raw
steering,competence,random_000,-0.05,-0.0171875,-0.4531640624999999,0.3781640624999998,20,10,competence,,random,000,raw
steering,competence,random_000,0.0,0.0,0.0,0.0,20,10,competence,,random,000,raw
steering,competence,random_000,0.05,1.369091796875,0.5712316894531251,2.2769207763671866,20,10,competence,,random,000,raw
steering,competence,random_000,0.1,0.13095512390136718,-0.8802978610992431,1.0897208213806149,20,10,competence,,random,000,raw
steering,competence,random_001,-0.1,6.72734375,6.4062304687500005,7.0578125,20,10,competence,,random,001,raw
steering,competence,random_001,-0.05,8.287841796875,7.658160400390625,8.879136962890625,20,10,competence,,random,001,raw
steering,competence,random_001,0.0,0.0,0.0,0.0,20,10,competence,,random,001,raw
steering,competence,random_001,0.05,0.35751953125,-0.25293945312499966,0.9734838867187497,20,10,competence,,random,001,raw
steering,competence,random_001,0.1,-3.14263916015625,-3.945101623535156,-2.4499707031250004,20,10,competence,,random,001,raw
steering,competence,random_002,-0.1,-6.221685791015625,-7.045694122314453,-5.503437957763672,20,10,competence,,random,002,raw
steering,competence,random_002,-0.05,0.28017578125,-0.5226074218749998,0.9953125,20,10,competence,,random,002,raw
steering,competence,random_002,0.0,0.0,0.0,0.0,20,10,competence,,random,002,raw
steering,competence,random_002,0.05,-8.28310546875,-8.948056640625,-7.43570556640625,20,10,competence,,random,002,raw
steering,competence,random_002,0.1,-8.42734375,-9.165253906250001,-7.7034375,20,10,competence,,random,002,raw
steering,competence,random_003,-0.1,-6.12890625,-6.799238281249999,-5.381953125,20,10,competence,,random,003,raw
steering,competence,random_003,-0.05,2.6734375,2.087490234375,3.262548828125,20,10,competence,,random,003,raw
steering,competence,random_003,0.0,0.0,0.0,0.0,20,10,competence,,random,003,raw
steering,competence,random_003,0.05,4.9775390625,4.3091650390625,5.689658203125,20,10,competence,,random,003,raw
steering,competence,random_003,0.1,0.277734375,-0.8187670898437498,1.4347851562499994,20,10,competence,,random,003,raw
steering,competence,random_004,-0.1,6.3115234375,5.736240234375,6.909599609374999,20,10,competence,,random,004,raw
steering,competence,random_004,-0.05,2.579052734375,1.2082678222656251,4.014368896484375,20,10,competence,,random,004,raw
steering,competence,random_004,0.0,0.0,0.0,0.0,20,10,competence,,random,004,raw
steering,competence,random_004,0.05,-2.98038330078125,-3.5132232666015626,-2.4740875244140628,20,10,competence,,random,004,raw
steering,competence,random_004,0.1,-2.9453125,-3.6515625,-2.1765234375,20,10,competence,,random,004,raw
steering,competence,random_005,-0.1,4.9376708984375,4.403828125,5.5131988525390625,20,10,competence,,random,005,raw
steering,competence,random_005,-0.05,-2.9076171875,-3.5643408203125,-2.2671875,20,10,competence,,random,005,raw
steering,competence,random_005,0.0,0.0,0.0,0.0,20,10,competence,,random,005,raw
steering,competence,random_005,0.05,3.3765625,2.9768652343750004,3.7414160156249996,20,10,competence,,random,005,raw
steering,competence,random_005,0.1,-2.34525146484375,-2.9422250366210934,-1.6996417236328127,20,10,competence,,random,005,raw
steering,competence,random_006,-0.1,4.3546875,3.3625,5.4453515625,20,10,competence,,random,006,raw
steering,competence,random_006,-0.05,1.9078125,1.4593359375000001,2.2609375,20,10,competence,,random,006,raw
steering,competence,random_006,0.0,0.0,0.0,0.0,20,10,competence,,random,006,raw
steering,competence,random_006,0.05,0.34921875,-0.16650390624999983,0.8734570312499998,20,10,competence,,random,006,raw
steering,competence,random_006,0.1,-2.9805908203125,-3.2944305419921873,-2.705985717773437,20,10,competence,,random,006,raw
steering,competence,random_007,-0.1,-1.534375,-2.20953125,-0.8765234375000003,20,10,competence,,random,007,raw
steering,competence,random_007,-0.05,-6.4138671875,-6.9287548828125,-5.9341748046875,20,10,competence,,random,007,raw
steering,competence,random_007,0.0,0.0,0.0,0.0,20,10,competence,,random,007,raw
steering,competence,random_007,0.05,7.92322998046875,7.459905395507813,8.359220886230467,20,10,competence,,random,007,raw
steering,competence,random_007,0.1,7.2849609375,6.90404296875,7.69953369140625,20,10,competence,,random,007,raw
steering,competence,random_008,-0.1,-1.71396484375,-2.01466552734375,-1.3649536132812505,20,10,competence,,random,008,raw
steering,competence,random_008,-0.05,5.9859375,5.5609375,6.356367187499999,20,10,competence,,random,008,raw
steering,competence,random_008,0.0,0.0,0.0,0.0,20,10,competence,,random,008,raw
steering,competence,random_008,0.05,-9.36767578125,-10.419472656249999,-8.157542724609376,20,10,competence,,random,008,raw
steering,competence,random_008,0.1,-7.184375,-9.134609375,-5.502968750000001,20,10,competence,,random,008,raw
steering,competence,random_009,-0.1,2.66552734375,1.969130859375,3.5233691406249994,20,10,competence,,random,009,raw
steering,competence,random_009,-0.05,2.379248046875,1.9581054687500001,2.8628125,20,10,competence,,random,009,raw
steering,competence,random_009,0.0,0.0,0.0,0.0,20,10,competence,,random,009,raw
steering,competence,random_009,0.05,2.2236328125,1.6546533203125002,2.8044970703125003,20,10,competence,,random,009,raw
steering,competence,random_009,0.1,-1.958251953125,-2.532928466796875,-1.4139465332031256,20,10,competence,,random,009,raw
steering,competence,random_010,-0.1,-5.57900390625,-6.21165283203125,-4.944494628906251,20,10,competence,,random,010,raw
steering,competence,random_010,-0.05,-1.976116943359375,-2.2542005920410153,-1.6438243103027343,20,10,competence,,random,010,raw
steering,competence,random_010,0.0,0.0,0.0,0.0,20,10,competence,,random,010,raw
steering,competence,random_010,0.05,4.8375,4.08828125,5.55251953125,20,10,competence,,random,010,raw
steering,competence,random_010,0.1,9.80859375,9.1777099609375,10.500039062499999,20,10,competence,,random,010,raw
steering,competence,random_011,-0.1,-0.465625,-0.9125390624999999,-0.08890625000000085,20,10,competence,,random,011,raw
steering,competence,random_011,-0.05,-0.4869140625,-0.7990673828125,-0.16542480468750004,20,10,competence,,random,011,raw
steering,competence,random_011,0.0,0.0,0.0,0.0,20,10,competence,,random,011,raw
steering,competence,random_011,0.05,-4.28330078125,-4.61563232421875,-3.9121997070312498,20,10,competence,,random,011,raw
steering,competence,random_011,0.1,-6.1375,-6.784453125,-5.4109375,20,10,competence,,random,011,raw
steering,competence,random_012,-0.1,-6.5993408203125,-7.158577270507813,-6.0519921875,20,10,competence,,random,012,raw
steering,competence,random_012,-0.05,-0.91875,-1.4195703124999999,-0.35078125,20,10,competence,,random,012,raw
steering,competence,random_012,0.0,0.0,0.0,0.0,20,10,competence,,random,012,raw
steering,competence,random_012,0.05,4.3484375,3.8155859375,4.9844140625,20,10,competence,,random,012,raw
steering,competence,random_012,0.1,3.548828125,2.96521484375,4.05626953125,20,10,competence,,random,012,raw
steering,competence,random_013,-0.1,2.589404296875,1.9049353027343752,3.3820373535156247,20,10,competence,,random,013,raw
steering,competence,random_013,-0.05,-0.18046875,-0.6540722656249998,0.35470703124999986,20,10,competence,,random,013,raw
steering,competence,random_013,0.0,0.0,0.0,0.0,20,10,competence,,random,013,raw
steering,competence,random_013,0.05,-2.818701171875,-3.34164306640625,-2.435926513671875,20,10,competence,,random,013,raw
steering,competence,random_013,0.1,-7.696484375,-8.483261718749999,-7.018955078125002,20,10,competence,,random,013,raw
steering,competence,random_014,-0.1,-1.03671875,-1.62970703125,-0.4585156250000004,20,10,competence,,random,014,raw
steering,competence,random_014,-0.05,2.35703125,1.8538476562500001,2.821875,20,10,competence,,random,014,raw
steering,competence,random_014,0.0,0.0,0.0,0.0,20,10,competence,,random,014,raw
steering,competence,random_014,0.05,5.733984375,4.9529296875,6.618164062499999,20,10,competence,,random,014,raw
steering,competence,random_014,0.1,-4.84296875,-5.607396240234375,-4.10985595703125,20,10,competence,,random,014,raw
steering,competence,random_015,-0.1,4.3347015380859375,3.605035400390625,4.967293090820312,20,10,competence,,random,015,raw
steering,competence,random_015,-0.05,0.628472900390625,0.13932617187500007,1.1652392578124993,20,10,competence,,random,015,raw
steering,competence,random_015,0.0,0.0,0.0,0.0,20,10,competence,,random,015,raw
steering,competence,random_015,0.05,6.30625,5.725703125,6.7875390625,20,10,competence,,random,015,raw
steering,competence,random_015,0.1,-2.715673828125,-3.515791015624999,-1.8040869140625002,20,10,competence,,random,015,raw
steering,competence,random_016,-0.1,-0.401953125,-1.187734375,0.39298828124999985,20,10,competence,,random,016,raw
steering,competence,random_016,-0.05,4.894140625,4.094873046875,5.70859375,20,10,competence,,random,016,raw
steering,competence,random_016,0.0,0.0,0.0,0.0,20,10,competence,,random,016,raw
steering,competence,random_016,0.05,-4.371484375,-4.809794921875,-3.9101171875,20,10,competence,,random,016,raw
steering,competence,random_016,0.1,-2.8876953125,-3.6953759765625,-2.049609375,20,10,competence,,random,016,raw
steering,competence,random_017,-0.1,-17.65703125,-18.67046875,-16.326464843750003,20,10,competence,,random,017,raw
steering,competence,random_017,-0.05,-6.77657470703125,-7.3785791015625,-6.117276000976563,20,10,competence,,random,017,raw
steering,competence,random_017,0.0,0.0,0.0,0.0,20,10,competence,,random,017,raw
steering,competence,random_017,0.05,0.2005126953125,-0.5383154296875,0.9993334960937472,20,10,competence,,random,017,raw
steering,competence,random_017,0.1,-4.6728515625,-5.317197265625,-3.982568359375,20,10,competence,,random,017,raw
steering,competence,random_018,-0.1,-5.5078125,-6.08588623046875,-4.9132470703125,20,10,competence,,random,018,raw
steering,competence,random_018,-0.05,-2.921875,-3.38232666015625,-2.4868237304687506,20,10,competence,,random,018,raw
steering,competence,random_018,0.0,0.0,0.0,0.0,20,10,competence,,random,018,raw
steering,competence,random_018,0.05,3.919110107421875,3.601614990234375,4.224675140380859,20,10,competence,,random,018,raw
steering,competence,random_018,0.1,-1.566357421875,-2.408564147949219,-0.7468637084960937,20,10,competence,,random,018,raw
steering,competence,random_019,-0.1,6.04761962890625,5.2609689331054685,6.98940216064453,20,10,competence,,random,019,raw
steering,competence,random_019,-0.05,3.67744140625,2.8864697265625003,4.54572509765625,20,10,competence,,random,019,raw
steering,competence,random_019,0.0,0.0,0.0,0.0,20,10,competence,,random,019,raw
steering,competence,random_019,0.05,3.40859375,2.77173828125,4.084472656249999,20,10,competence,,random,019,raw
steering,competence,random_019,0.1,-10.07021484375,-10.9226611328125,-9.143361816406252,20,10,competence,,random,019,raw
steering,competence,random_020,-0.1,-4.3294921875,-4.890341796875,-3.7921289062500003,20,10,competence,,random,020,raw
steering,competence,random_020,-0.05,0.771875,-0.06258789062499985,1.3660546874999997,20,10,competence,,random,020,raw
steering,competence,random_020,0.0,0.0,0.0,0.0,20,10,competence,,random,020,raw
steering,competence,random_020,0.05,1.416796875,0.8577734375,1.9668457031249997,20,10,competence,,random,020,raw
steering,competence,random_020,0.1,-3.3891845703125,-4.390755004882812,-2.211768798828125,20,10,competence,,random,020,raw
steering,competence,random_021,-0.1,10.84287109375,10.180415039062499,11.477568359375,20,10,competence,,random,021,raw
steering,competence,random_021,-0.05,2.14921875,1.2989843750000005,2.9645751953124995,20,10,competence,,random,021,raw
steering,competence,random_021,0.0,0.0,0.0,0.0,20,10,competence,,random,021,raw
steering,competence,random_021,0.05,-0.6625,-1.2656640625,-0.0453125,20,10,competence,,random,021,raw
steering,competence,random_021,0.1,2.1265625,1.6625,2.5516015625,20,10,competence,,random,021,raw
steering,competence,random_022,-0.1,-4.772265625,-5.398769531249999,-4.017958984374999,20,10,competence,,random,022,raw
steering,competence,random_022,-0.05,3.1916015625,2.388251953125,4.016611328125,20,10,competence,,random,022,raw
steering,competence,random_022,0.0,0.0,0.0,0.0,20,10,competence,,random,022,raw
steering,competence,random_022,0.05,0.13125,-0.2390625,0.5188281249999996,20,10,competence,,random,022,raw
steering,competence,random_022,0.1,1.84375,1.1104736328125002,2.529643554687499,20,10,competence,,random,022,raw
steering,competence,random_023,-0.1,-11.5958984375,-12.1706396484375,-10.943037109375,20,10,competence,,random,023,raw
steering,competence,random_023,-0.05,2.36015625,1.940625,2.74533203125,20,10,competence,,random,023,raw
steering,competence,random_023,0.0,0.0,0.0,0.0,20,10,competence,,random,023,raw
steering,competence,random_023,0.05,0.09521484375,-0.4185058593749999,0.700345458984375,20,10,competence,,random,023,raw
steering,competence,random_023,0.1,7.9220703125,7.1734375,8.7975146484375,20,10,competence,,random,023,raw
steering,competence,random_024,-0.1,-1.3186279296875,-2.5888128662109375,-0.373974609375,20,10,competence,,random,024,raw
steering,competence,random_024,-0.05,-3.43125,-4.4993359375,-2.4107421875000012,20,10,competence,,random,024,raw
steering,competence,random_024,0.0,0.0,0.0,0.0,20,10,competence,,random,024,raw
steering,competence,random_024,0.05,-8.676708984375,-9.405207519531249,-8.081164550781251,20,10,competence,,random,024,raw
steering,competence,random_024,0.1,1.5359375,1.023359375,2.043906249999999,20,10,competence,,random,024,raw
steering,competence,random_025,-0.1,-4.914111328125,-5.7235205078125,-4.067539062500001,20,10,competence,,random,025,raw
steering,competence,random_025,-0.05,-4.36484375,-4.6593798828125,-4.0654150390625,20,10,competence,,random,025,raw
steering,competence,random_025,0.0,0.0,0.0,0.0,20,10,competence,,random,025,raw
steering,competence,random_025,0.05,0.04453125,-0.8485742187499997,0.8328125,20,10,competence,,random,025,raw
steering,competence,random_025,0.1,-1.26875,-1.9689062499999996,-0.5437109375000002,20,10,competence,,random,025,raw
steering,competence,random_026,-0.1,0.63851318359375,-0.10941284179687477,1.4704757690429686,20,10,competence,,random,026,raw
steering,competence,random_026,-0.05,-3.19091796875,-3.7553369140625,-2.58365234375,20,10,competence,,random,026,raw
steering,competence,random_026,0.0,0.0,0.0,0.0,20,10,competence,,random,026,raw
steering,competence,random_026,0.05,-4.0203125,-4.4296875,-3.4780859375,20,10,competence,,random,026,raw
steering,competence,random_026,0.1,-1.158203125,-1.789111328125,-0.5691113281250001,20,10,competence,,random,026,raw
steering,competence,random_027,-0.1,1.0421875,0.3062109375000001,1.8297265624999997,20,10,competence,,random,027,raw
steering,competence,random_027,-0.05,2.69140625,2.242109375,3.23908203125,20,10,competence,,random,027,raw
steering,competence,random_027,0.0,0.0,0.0,0.0,20,10,competence,,random,027,raw
steering,competence,random_027,0.05,3.1984375,2.8905859375,3.56875,20,10,competence,,random,027,raw
steering,competence,random_027,0.1,-9.06640625,-9.633598632812499,-8.448740234375,20,10,competence,,random,027,raw
steering,competence,random_028,-0.1,4.4640625,3.3765234375,5.376640625,20,10,competence,,random,028,raw
steering,competence,random_028,-0.05,1.6328125,0.9420312500000002,2.3,20,10,competence,,random,028,raw
steering,competence,random_028,0.0,0.0,0.0,0.0,20,10,competence,,random,028,raw
steering,competence,random_028,0.05,-5.312109375,-5.893369140625,-4.75623046875,20,10,competence,,random,028,raw
steering,competence,random_028,0.1,0.0953125,-0.4188281249999999,0.6782421874999993,20,10,competence,,random,028,raw
steering,competence,random_029,-0.1,-2.52294921875,-3.2458178710937498,-1.8626696777343754,20,10,competence,,random,029,raw
steering,competence,random_029,-0.05,-2.935546875,-3.6529589843749997,-2.2993994140625,20,10,competence,,random,029,raw
steering,competence,random_029,0.0,0.0,0.0,0.0,20,10,competence,,random,029,raw
steering,competence,random_029,0.05,2.9375,2.3171093750000002,3.578281249999999,20,10,competence,,random,029,raw
steering,competence,random_029,0.1,2.9796875,2.55625,3.459375,20,10,competence,,random,029,raw
steering,competence,random_030,-0.1,-4.9609375,-5.2484375,-4.6875,20,10,competence,,random,030,raw
steering,competence,random_030,-0.05,-7.959375,-8.709414062499999,-7.1703125,20,10,competence,,random,030,raw
steering,competence,random_030,0.0,0.0,0.0,0.0,20,10,competence,,random,030,raw
steering,competence,random_030,0.05,-2.17109375,-3.0228906249999996,-1.3772460937500006,20,10,competence,,random,030,raw
steering,competence,random_030,0.1,-7.5421875,-8.0172265625,-7.090625,20,10,competence,,random,030,raw
steering,competence,random_031,-0.1,-0.69248046875,-1.3367919921874998,0.06640136718749896,20,10,competence,,random,031,raw
steering,competence,random_031,-0.05,-6.3904296875,-6.991817626953125,-5.78990478515625,20,10,competence,,random,031,raw
steering,competence,random_031,0.0,0.0,0.0,0.0,20,10,competence,,random,031,raw
